39180	46.402767	13.017654
37157	46.116615	13.224221
37426	46.10112	13.230217
36427	45.837906	13.211298
62814	45.822403	13.21502
62562	45.794094	13.03161
36370	46.022877	13.272429
36541	46.045979	13.196039
46595	46.04319	13.192404
62548	46.089714	13.145138
63479	45.669376	13.094226
62513	46.263432	13.107875
62573	45.843525	13.326326
62469	45.8084285598469	13.356496308993
36608	46.372849	13.064633
62616	45.965988	12.640213
36199	45.382812	11.925787
37931	45.423634	11.921409
62560	45.608948	11.667189
37515	45.427094	11.784369
36609	45.500042	11.829568
37350	45.442059	11.877743
37530	45.377609	11.840381
37982	45.316544	11.827276
36337	45.279858	12.083961
7608	45.28431	12.02937
7607	45.454273	11.922791
7606	45.4281	11.879572
7605	45.38236	11.969649
7604	45.453613	11.885441
7603	45.420094	11.89871
36089	45.489666	11.750639
7602	45.370125	11.898279
37393	45.477154	11.92545
7601	45.431576	11.89819
38015	45.380447	11.855625
7600	45.39729	11.833732
37655	45.358475	11.777121
13633	45.48946	11.90262
7598	45.386272	11.897138
7597	45.667164	11.839221
7596	45.62426	11.793055
7595	45.4108	12.004008
7594	45.55023	11.831823
7593	45.368305	11.925361
7592	45.443237	11.893925
7591	45.399178	11.955361
7590	45.643555	11.7744055
7589	45.622143	11.793976
7588	45.300392	11.857705
7587	45.489624	11.801257
7586	45.449505	11.8444605
7585	45.36171	11.79693
7584	45.324966	11.863946
7583	45.397095	11.834823
7582	45.231194	11.750966
7581	45.29597	11.798966
7580	45.396656	11.944774
7579	45.426556	11.878698
7578	45.299984	12.030194
7577	45.431023	11.863314
7576	45.418495	11.824328
7575	45.611557	11.98675
7574	45.30376	11.746718
7573	45.22482	11.638519
7572	45.37657	11.885708
7571	45.37749	11.839913
62434	45.408752	11.902898
37769	45.872028	12.006096
7533	45.706234	12.443164
7532	45.73602	12.127142
7531	45.75051	12.279871
7530	45.7887	12.500948
7529	45.945557	12.417852
7528	45.679691	11.918007
7527	45.697533	12.259328
7526	45.78002	12.066351
7525	45.72806	12.2530985
37670	45.676308	12.236168
13636	45.566772	12.260394
7524	45.672134	12.168904
7523	45.62136	12.238503
7522	45.753532	12.0501995
7521	45.679695	11.917947
7519	45.701504	12.6114235
7518	45.67443	12.147793
7517	45.664185	12.26164
7516	45.826588	11.835862
7515	45.779907	11.8488035
7514	45.895428	12.321537
7513	45.62338	12.376072
7512	45.681046	12.252084
7511	45.854176	12.25502
7510	45.89506	12.296195
7508	45.68811	11.884611
15857	45.78518	11.872571
7483	46.059628	13.220351
7507	45.85394	12.307123
7506	45.859863	11.996822
7505	45.782505	12.583514
7504	45.702637	12.178595
7503	45.82382	12.254586
38527	45.635464	12.425549
62533	45.60432	12.2357
37425	45.86005	12.073568
7712	44.769665	11.578454
38064	45.569126	12.235555
37512	45.812981	12.525983
36951	45.791748	12.158839
38151	45.882713	12.315545
37790	45.892365	12.311329
62850	45.703594	12.604437
37970	45.67281	11.94871
36691	45.740097	12.290902
38045	45.777569	12.053778
37620	46.070488	11.110963
37389	45.885563	11.033066
37619	46.305603	11.596967
63150	45.902271	11.026682
37997	45.902378	11.027299
62805	45.871037	10.875322
62476	46.216759	11.087585
36920	46.369633	11.033868
7711	46.19067	11.041394
7710	46.099796	11.111772
7709	45.876483	10.932814
7708	45.874813	11.031483
7707	45.880695	10.855251
7706	45.85106	10.977779
7705	45.793027	11.107665
37552	45.467186	12.214932
7704	46.085506	10.721324
38112	45.52581	12.259598
37872	45.491421	12.228157
7703	46.311134	10.7321005
7702	46.26561	11.060757
7701	46.087196	11.106192
7700	46.08685	11.105111
7699	46.207188	11.127638
7698	46.14532	11.785789
7697	45.913467	11.036153
7696	45.818882	10.957112
7695	46.250244	11.182109
7694	46.0559	11.236292
7693	46.073265	11.058252
7692	46.041153	10.727377
7691	46.419884	11.680802
7690	46.155216	11.103438
7689	46.069084	11.136444
7688	46.358783	11.030329
7687	45.88924	11.061444
7686	46.046898	10.951506
7685	46.1591	11.150285
7684	45.85167	10.574682
7683	45.851757	10.972119
7682	46.068626	11.136495
7681	45.90653	11.039681
7569	45.539967	12.064649
7568	45.642563	12.553088
31071	45.644596	12.550519
35945	45.68737	12.695748
7567	45.197916	12.29625
37453	45.745937	12.990288
63458	45.650368	13.061135
62561	45.63055	12.578959
36540	45.659054	12.531753
63076	45.775051	12.845463
37454	45.520523	12.171139
7566	45.44262	12.148883
37225	45.548153	12.305074
7565	45.20428	12.276479
37704	45.554859	12.29835
37639	45.509701	12.643738
7564	45.474228	12.02759
7562	45.477947	12.24639
7561	45.480125	12.149739
7560	45.828927	12.781307
7559	45.449356	12.203195
7558	45.48041	12.550273
7557	45.485188	12.184877
7556	45.758893	12.844292
7555	45.558617	12.575814
7554	45.15607	12.272009
7553	45.417976	12.089142
7552	45.389259	12.069493
7551	45.499123	12.620365
7550	45.803654	12.81809
